,platform,genre,title,score,Unnamed: 0.1,nplatform,ngenre,score8
12487,PC,role-playing,Fallout: New Vegas - Honest Hearts,66,,14,7,0
12488,Xbox 360,role-playing,Fable II: Knothole Island,66,,5,7,0
12489,PC,role-playing,Star Trek Online,66,,14,7,0
12490,PC,role-playing,Zombasite,66,,14,7,0
12491,PlayStation 4,role-playing,Full Mojo Rampage,66,,15,7,0
12492,PC,role-playing,King Arthur II: The Role-Playing Wargame,66,,14,7,0
12493,PC,role-playing,Neocron,66,,14,7,0
12494,PC,role-playing,Sword of the New World: Granado Espada,66,,14,7,0
12495,Switch,role-playing,Fallen Legion: Rise to Glory,66,,19,7,0
12496,PC,role-playing,Swords and Sorcery - Underworld - Definitive Edition,66,,14,7,0
12497,3DS,role-playing,Picdun 2: Witch's Curse,66,,9,7,0
12498,Switch,role-playing,Fairy Fencer F: Advent Dark Force,66,,19,7,0
12499,PC,role-playing,Vikings: Wolves of Midgard,66,,14,7,0
12500,Switch,role-playing,Code of Princess EX,66,,19,7,0
12501,PC,role-playing,99 Levels To Hell,66,,14,7,0
12503,PC,role-playing,Lightning Returns: Final Fantasy XIII,66,,14,7,0
12507,PC,role-playing,Dark Fear,66,,14,7,0
12508,Switch,role-playing,The Outer Worlds,66,,19,7,0
12512,PC,role-playing,Citizens of Earth,66,,14,7,0
12513,Switch,role-playing,Nights of Azure 2: Bride of the New Moon,66,,19,7,0
12514,3DS,role-playing,Unchained Blades,65,,9,7,0
12516,PC,role-playing,Hyakki Castle,65,,14,7,0
12517,PC,role-playing,Dragon Saga,65,,14,7,0
12518,Wii,role-playing,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,65,,0,7,0
12520,Switch,role-playing,Heroland,65,,19,7,0
12521,PlayStation Vita,role-playing,Sorcery Saga: The Curse of the Great Curry God,65,,11,7,0
12522,PlayStation 3,role-playing,Atelier Rorona: The Alchemist of Arland,65,,1,7,0
12524,PlayStation 4,role-playing,Final Fantasy XV: Episode Prompto,65,,15,7,0
12525,PlayStation 3,role-playing,Dragon Age II: Legacy,65,,1,7,0
12526,PC,role-playing,Immortal Planet,65,,14,7,0
12528,Xbox 360,role-playing,Mass Effect 2: Arrival,65,,5,7,0
12529,PC,role-playing,Two Worlds,65,,14,7,0
12530,PC,role-playing,Final Fantasy XIII,65,,14,7,0
12531,Xbox One,role-playing,Anthem,65,,12,7,0
12532,PC,role-playing,Unrest,65,,14,7,0
12538,PC,role-playing,Hyperdevotion Noire: Goddess Black Heart,65,,14,7,0
12539,Switch,role-playing,Omega Labyrinth Life,65,,19,7,0
12540,Switch,role-playing,ATOM RPG,65,,19,7,0
12541,PC,role-playing,Fallout 3 - Operation: Anchorage,65,,14,7,0
12542,Wii,role-playing,Opoona,65,,0,7,0
12543,PC,role-playing,Darkspore,65,,14,7,0
12544,PC,role-playing,Risen 3: Titan Lords,65,,14,7,0
12545,PC,role-playing,Torchlight III,65,,14,7,0
12547,PlayStation 3,role-playing,The Baconing,65,,1,7,0
12549,Xbox 360,role-playing,Zeno Clash II,65,,5,7,0
12550,Switch,role-playing,Titan Quest,65,,19,7,0
12551,Xbox 360,role-playing,Fallout 3: Mothership Zeta,65,,5,7,0
12552,PlayStation Vita,role-playing,Trillion: God of Destruction,65,,11,7,0
12555,PlayStation 3,role-playing,Fairy Fencer F,65,,1,7,0
12556,PlayStation 4,role-playing,Sword Art Online Re: Hollow Fragment,65,,15,7,0
12559,Xbox One,role-playing,Outward,65,,12,7,0
12560,PlayStation 3,role-playing,The Awakened Fate: Ultimatum,65,,1,7,0
12561,PC,role-playing,Ultima Online: Lord Blackthorn's Revenge,65,,14,7,0
12562,PC,role-playing,Star Wars: Clone Wars Adventures,65,,14,7,0
12564,Xbox One,role-playing,Costume Quest 2,65,,12,7,0
12566,PC,role-playing,Touhou: Scarlet Curiosity,65,,14,7,0
12567,Xbox One,role-playing,Lovecraft's Untold Stories,65,,12,7,0
12568,PlayStation 3,role-playing,Alpha Protocol,64,,1,7,0
12572,PlayStation 4,role-playing,Dusk Diver,64,,15,7,0
12573,PC,role-playing,Defiance,64,,14,7,0
12574,Xbox 360,role-playing,Fallout: New Vegas - Honest Hearts,64,,5,7,0
12577,Switch,role-playing,Pokemon Quest,64,,19,7,0
12579,PlayStation 3,role-playing,Tokyo Twilight Ghost Hunters,64,,1,7,0
12580,Xbox 360,role-playing,Arcania: Gothic 4,64,,5,7,0
12581,PC,role-playing,YIIK: A Postmodern RPG,64,,14,7,0
12583,PC,role-playing,Spiral Knights,64,,14,7,0
12584,Switch,role-playing,Touhou Genso Wanderer Reloaded,64,,19,7,0
12586,Wii,role-playing,Final Fantasy Crystal Chronicles: Echoes of Time,64,,0,7,0
12588,PlayStation 3,role-playing,White Knight Chronicles International Edition,64,,1,7,0
12590,Switch,role-playing,Little Town Hero,64,,19,7,0
12591,PlayStation 3,role-playing,Enchanted Arms,64,,1,7,0
12592,PlayStation 4,role-playing,Fallen Legion: Sins of an Empire,64,,15,7,0
12593,PlayStation 4,role-playing,Fallout 4: Nuka-World,64,,15,7,0
12594,PC,role-playing,Larva Mortus,64,,14,7,0
12596,Wii U,role-playing,Dragon Fantasy: The Volumes of Westeria,64,,6,7,0
12597,PC,role-playing,Nights of Azure,64,,14,7,0
12598,Switch,role-playing,Unexplored: Unlocked Edition,64,,19,7,0
12599,Switch,role-playing,My Big Sister,64,,19,7,0
12600,PlayStation 4,role-playing,The Caligula Effect: Overdose,64,,15,7,0
12601,PC,role-playing,Pirates of the Caribbean,64,,14,7,0
12602,PC,role-playing,Serious Sam: The Random Encounter,64,,14,7,0
12603,PC,role-playing,Fictorum,64,,14,7,0
12604,PC,role-playing,Pagan Online,64,,14,7,0
12605,Xbox 360,role-playing,Dragon Age II: Legacy,64,,5,7,0
12607,Xbox 360,role-playing,Of Orcs and Men,64,,5,7,0
12611,PC,role-playing,Moero Chronicle,64,,14,7,0
12612,PC,role-playing,"Pillars of Eternity II: Deadfire - Seeker, Slayer, Survivor",64,,14,7,0
12613,PlayStation 4,role-playing,Accel World vs. Sword Art Online: Millennium Twilight,64,,15,7,0
12615,PC,role-playing,The Saga of Ryzom,64,,14,7,0
12617,Xbox 360,role-playing,Phantasy Star Universe,64,,5,7,0
12618,Xbox 360,role-playing,Phantasy Star II,64,,5,7,0
12619,Xbox 360,role-playing,The Baconing,64,,5,7,0
12620,PC,role-playing,Inquisitor,64,,14,7,0
12621,Xbox One,role-playing,Vikings: Wolves of Midgard,64,,12,7,0
12622,PC,role-playing,The Incredible Adventures of Van Helsing III,64,,14,7,0
12623,PlayStation Vita,role-playing,Dragon Fantasy Book I,64,,11,7,0
12624,PC,role-playing,RymdResa,64,,14,7,0
12625,PC,role-playing,Hellpoint,64,,14,7,0
12626,3DS,role-playing,RPG Maker Fes,64,,9,7,0
12627,Wii,role-playing,Arc Rise Fantasia,64,,0,7,0
12628,PC,role-playing,RaiderZ,64,,14,7,0
12629,PlayStation 4,role-playing,Rainbow Skies,64,,15,7,0
12630,PlayStation 4,role-playing,The Witch and the Hundred Knight: Revival Edition,63,,15,7,0
12633,PlayStation 4,role-playing,Fallout 76: Wastelanders,63,,15,7,0
12635,PC,role-playing,Dragon's Prophet,63,,14,7,0
12636,Xbox 360,role-playing,Alpha Protocol,63,,5,7,0
12638,Xbox One,role-playing,Citadel: Forged with Fire,63,,12,7,0
12640,Switch,role-playing,Penny-Punching Princess,63,,19,7,0
12642,3DS,role-playing,Citizens of Earth,63,,9,7,0
12643,PlayStation 3,role-playing,The Lord of the Rings: War in the North,63,,1,7,0
12645,PC,role-playing,Immortal: Unchained,63,,14,7,0
12646,Switch,role-playing,Torchlight III,63,,19,7,0
12647,PC,role-playing,The Baconing,63,,14,7,0
12648,PlayStation 4,role-playing,Dragon Age: Inquisition - The Descent,63,,15,7,0
12649,PlayStation 4,role-playing,Vertical Drop Heroes HD,63,,15,7,0
12650,Xbox One,role-playing,Runestone Keeper,63,,12,7,0
12652,Xbox 360,role-playing,Fallout: New Vegas - Lonesome Road,63,,5,7,0
12654,PC,role-playing,Devilian,63,,14,7,0
12655,PC,role-playing,Gothic 3,63,,14,7,0
12656,PlayStation 4,role-playing,Fat Princess Adventures,63,,15,7,0
12657,PlayStation 4,role-playing,Citizens of Space,63,,15,7,0
12659,PlayStation 4,role-playing,Secret of Mana,63,,15,7,0
12661,PlayStation 4,role-playing,Moon Hunters,63,,15,7,0
12662,Switch,role-playing,The Lost Child,63,,19,7,0
12666,PlayStation 4,role-playing,Neverwinter Nights: Enhanced Edition,63,,15,7,0
12667,PlayStation Vita,role-playing,Operation Babel: New Tokyo Legacy,63,,11,7,0
12668,Xbox One,role-playing,TERA,63,,12,7,0
12669,Switch,role-playing,YIIK: A Postmodern RPG,63,,19,7,0
12671,PC,role-playing,Skyhill,63,,14,7,0
12672,Switch,role-playing,Dragon Quest,63,,19,7,0
12673,PlayStation 4,role-playing,Warhammer: Chaosbane,63,,15,7,0
12674,PC,role-playing,Mass Effect 2: Arrival,63,,14,7,0
12675,PC,role-playing,Life is Feudal: Your Own,63,,14,7,0
12676,PlayStation 4,role-playing,Call of Cthulhu,63,,15,7,0
12677,PC,role-playing,Anito: Defend a Land Enraged,63,,14,7,0
12678,PC,role-playing,Arcania: Gothic 4,63,,14,7,0
12680,PlayStation Vita,role-playing,Tokyo Twilight Ghost Hunters,63,,11,7,0
12681,PC,role-playing,Space Hack,63,,14,7,0
12683,Xbox 360,role-playing,Final Fantasy XI: Wings of the Goddess,63,,5,7,0
12686,3DS,role-playing,Weapon Shop de Omasse,63,,9,7,0
12687,PlayStation 4,role-playing,Sword Art Online: Lost Song,63,,15,7,0
12688,PC,role-playing,March of the Living,63,,14,7,0
12689,Xbox 360,role-playing,Islands of Wakfu,62,,5,7,0
12690,3DS,role-playing,River City: Knights of Justice,62,,9,7,0
12691,PC,role-playing,Dungeon Siege II: Broken World,62,,14,7,0
12692,PlayStation 3,role-playing,Fallout: New Vegas - Lonesome Road,62,,1,7,0
12694,Switch,role-playing,The Last Remnant Remastered,62,,19,7,0
12695,PC,role-playing,Warsaw,62,,14,7,0
12696,PC,role-playing,Wasteland Remastered,62,,14,7,0
12697,PC,role-playing,Silverfall,62,,14,7,0
12699,3DS,role-playing,Moco Moco Friends,62,,9,7,0
12702,PlayStation 4,role-playing,The Lost Child,62,,15,7,0
12703,Switch,role-playing,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,62,,19,7,0
12704,PC,role-playing,Chantelise: A Tale of Two Sisters,62,,14,7,0
12706,Xbox One,role-playing,Romancing SaGa 2,62,,12,7,0
12707,PC,role-playing,Dex,62,,14,7,0
12711,PlayStation 4,role-playing,Spellspire,62,,15,7,0
12712,Xbox One,role-playing,Phantom Trigger,62,,12,7,0
12713,PlayStation 4,role-playing,Outward,62,,15,7,0
12714,PC,role-playing,Lineage II: The Chaotic Chronicle,62,,14,7,0
12718,Xbox 360,role-playing,Divinity II: Ego Draconis,62,,5,7,0
12719,PC,role-playing,Ultima Online: Samurai Empire,62,,14,7,0
12720,PC,role-playing,Escape From Paradise City,62,,14,7,0
12721,Xbox 360,role-playing,Fable II: See the Future,62,,5,7,0
12722,Switch,role-playing,Super Neptunia RPG,62,,19,7,0
12723,Xbox One,role-playing,Absolver,62,,12,7,0
12724,PC,role-playing,Knights of Pen & Paper +1 Edition,62,,14,7,0
12726,PC,role-playing,Moon Hunters,62,,14,7,0
12727,PlayStation 4,role-playing,Torchlight III,62,,15,7,0
12729,Wii U,role-playing,Pier Solar and the Great Architects,62,,6,7,0
12730,Xbox One,role-playing,Elex,62,,12,7,0
12732,Switch,role-playing,Moero Chronicle Hyper,62,,19,7,0
12733,Switch,role-playing,MISTOVER,62,,19,7,0
12734,PlayStation Vita,role-playing,Conception II: Children of the Seven Stars,62,,11,7,0
12735,PlayStation Vita,role-playing,ClaDun Returns: This is Sengoku!,62,,11,7,0
12736,PC,role-playing,Vendetta Online,62,,14,7,0
12737,PlayStation 4,role-playing,Conception Plus: Maidens of the Twelve Stars,62,,15,7,0
12738,PlayStation 3,role-playing,Trinity Universe,62,,1,7,0
12739,3DS,role-playing,Conception II: Children of the Seven Stars,62,,9,7,0
12740,Switch,role-playing,Haunted Dungeons: Hyakki Castle,62,,19,7,0
12742,Switch,role-playing,Baobabs Mausoleum - Ep. 1: Ovnifagos Don't Eat Flamingos,61,,19,7,0
12743,Xbox 360,role-playing,The Lord of the Rings: War in the North,61,,5,7,0
12744,PC,role-playing,Loki,61,,14,7,0
12748,PC,role-playing,Blue Reflection,61,,14,7,0
12749,Switch,role-playing,Seven Knights -Time Wanderer-,61,,19,7,0
12750,PC,role-playing,Wizardry: Labyrinth of Lost Souls,61,,14,7,0
12751,PC,role-playing,The Dark Eye: Demonicon,61,,14,7,0
12753,PlayStation 4,role-playing,Metal Max Xeno,61,,15,7,0
12754,PC,role-playing,E.Y.E: Divine Cybermancy,61,,14,7,0
12757,PC,role-playing,Godfall,61,,14,7,0
12759,PC,role-playing,Prince of Qin,61,,14,7,0
12760,PC,role-playing,Saga,61,,14,7,0
12762,PC,role-playing,The Keep,61,,14,7,0
12763,PlayStation 4,role-playing,Black Desert,61,,15,7,0
12764,PC,role-playing,Katana Kami: A Way of the Samurai Story,61,,14,7,0
12766,PlayStation 3,role-playing,Ar tonelico Qoga: Knell of Ar Ciel,61,,1,7,0
12767,PC,role-playing,The Dwarves,61,,14,7,0
12769,PC,role-playing,Venetica,61,,14,7,0
12770,Switch,role-playing,Phantom Trigger,61,,19,7,0
12771,PlayStation 4,role-playing,The Witch and the Hundred Knight 2,61,,15,7,0
12772,PlayStation 3,role-playing,Ragnarok Odyssey ACE,61,,1,7,0
12773,PC,role-playing,Age of Pirates 2: City of Abandoned Ships,61,,14,7,0
12774,PlayStation 3,role-playing,Dragon Age: Origins - Witch Hunt,61,,1,7,0
12775,PC,role-playing,Evoland,61,,14,7,0
12776,PC,role-playing,Sword Coast Legends,61,,14,7,0
12778,Xbox 360,role-playing,Fable: The Journey,61,,5,7,0
12779,PC,role-playing,Zeno Clash II,61,,14,7,0
12780,PlayStation 3,role-playing,Drakengard 3,61,,1,7,0
12781,Xbox 360,role-playing,Mars: War Logs,61,,5,7,0
12782,Xbox 360,role-playing,Mass Effect 3: Omega,60,,5,7,0
12784,Switch,role-playing,Super Cane Magic ZERO,60,,19,7,0
12786,PC,role-playing,Fortune Summoners: Secret of the Elemental Stone,60,,14,7,0
12787,Switch,role-playing,Final Fantasy Crystal Chronicles: Remastered Edition,60,,19,7,0
12788,Xbox 360,role-playing,Risen,60,,5,7,0
12790,Xbox 360,role-playing,Risen 2: Dark Waters,60,,5,7,0
12793,Switch,role-playing,The Caligula Effect: Overdose,60,,19,7,0
12796,Xbox 360,role-playing,Defiance,60,,5,7,0
12797,Switch,role-playing,Dragon Quest II: Luminaries of the Legendary Line,60,,19,7,0
12798,PlayStation 4,role-playing,The Dwarves,60,,15,7,0
12799,PC,role-playing,Conglomerate 451,60,,14,7,0
12800,Switch,role-playing,Tanzia,60,,19,7,0
12801,PC,role-playing,Pirates of the Caribbean Online,60,,14,7,0
12805,Wii U,role-playing,Alphadia Genesis,60,,6,7,0
12806,3DS,role-playing,League of Heroes,60,,9,7,0
12807,PlayStation 4,role-playing,Forced: Slightly Better Edition,60,,15,7,0
12809,PlayStation 4,role-playing,Fallout 4: Vault-Tec Workshop,60,,15,7,0
12810,PlayStation 4,role-playing,Final Fantasy XV: Episode Ardyn,60,,15,7,0
12811,PlayStation 4,role-playing,Golem Gates,60,,15,7,0
12812,PC,role-playing,Space Siege,60,,14,7,0
12813,PlayStation 3,role-playing,White Knight Chronicles II,60,,1,7,0
12814,PC,role-playing,Wolcen: Lords of Mayhem,60,,14,7,0
12815,PlayStation 4,role-playing,Final Fantasy XV - Multiplayer Expansion: Comrades,60,,15,7,0
12816,PlayStation 4,role-playing,Super Neptunia RPG,60,,15,7,0
12817,PlayStation 4,role-playing,The Technomancer,60,,15,7,0
12824,3DS,role-playing,Pokemon Mystery Dungeon: Gates to Infinity,59,,9,7,0
12825,PlayStation 4,role-playing,YIIK: A Postmodern RPG,59,,15,7,0
12826,PlayStation Vita,role-playing,Mind Zero,59,,11,7,0
12828,PC,role-playing,Phantasy Star Universe,59,,14,7,0
12829,Xbox 360,role-playing,Mass Effect 3: From Ashes,59,,5,7,0
12830,PlayStation Vita,role-playing,Fantasy Hero: Unsigned Legacy,59,,11,7,0
12831,PlayStation 4,role-playing,Final Fantasy Crystal Chronicles: Remastered Edition,59,,15,7,0
12835,PC,role-playing,Mars: War Logs,59,,14,7,0
12836,PlayStation 3,role-playing,Dust 514,59,,1,7,0
12837,PlayStation 4,role-playing,Hellpoint,59,,15,7,0
12840,PC,role-playing,Wizardry Online,59,,14,7,0
12841,PlayStation Vita,role-playing,Damascus Gear: Operation Tokyo,59,,11,7,0
12842,PC,role-playing,Ultima Online,59,,14,7,0
12844,PC,role-playing,Faery: Legends of Avalon,59,,14,7,0
12846,PlayStation 3,role-playing,Defiance,59,,1,7,0
12848,3DS,role-playing,Fairune,59,,9,7,0
12851,PC,role-playing,Warlander,59,,14,7,0
12853,Xbox One,role-playing,Mount & Blade: Warband,59,,12,7,0
12855,PC,role-playing,Mass Effect 3: Omega,59,,14,7,0
12856,PC,role-playing,Arelite Core,59,,14,7,0
12857,Switch,role-playing,Warlocks 2: God Slayers,59,,19,7,0
12858,PC,role-playing,Rise of the Argonauts,59,,14,7,0
12859,PlayStation 4,role-playing,Final Fantasy XV: Episode Gladiolus,59,,15,7,0
12860,PC,role-playing,Lineage: The Blood Pledge,59,,14,7,0
12861,Xbox One,role-playing,Fallout 4: Wasteland Workshop,59,,12,7,0
12864,PC,role-playing,VoidExpanse,59,,14,7,0
12865,PC,role-playing,Anthem,59,,14,7,0
12866,PC,role-playing,Asheron's Call: Throne of Destiny,59,,14,7,0
12867,Xbox One,role-playing,The Incredible Adventures of Van Helsing,59,,12,7,0
12868,PlayStation 4,role-playing,Little Witch Academia: Chamber of Time,58,,15,7,0
12869,PC,role-playing,The Weaponographist,58,,14,7,0
12873,PC,role-playing,The Castle Doctrine,58,,14,7,0
12877,PlayStation 4,role-playing,Star Ocean: Integrity and Faithlessness,58,,15,7,0
12878,PC,role-playing,APB (All Points Bulletin),58,,14,7,0
12879,PC,role-playing,Kyn,58,,14,7,0
12880,Switch,role-playing,Skellboy,58,,19,7,0
12881,PlayStation 3,role-playing,Untold Legends: Dark Kingdom,58,,1,7,0
12882,PC,role-playing,Shady O' Grady's Rising Star,58,,14,7,0
12883,Xbox One,role-playing,Sword Coast Legends,58,,12,7,0
12884,Switch,role-playing,Damascus Gear: Operation Tokyo,58,,19,7,0
12885,PlayStation 4,role-playing,Hell Warders,58,,15,7,0
12886,PlayStation 4,role-playing,Sword Art Online: Alicization Lycoris,58,,15,7,0
12889,PC,role-playing,Dawnspire: Prelude,58,,14,7,0
12892,Xbox One,role-playing,Sword Art Online: Alicization Lycoris,58,,12,7,0
12893,PC,role-playing,Marvel Heroes,58,,14,7,0
12896,PC,role-playing,Game of Thrones,58,,14,7,0
12897,PC,role-playing,Shroud of the Avatar: Forsaken Virtues,58,,14,7,0
12899,Xbox One,role-playing,The Dwarves,58,,12,7,0
12900,PlayStation 4,role-playing,Dark Rose Valkyrie,58,,15,7,0
12902,PlayStation 4,role-playing,Touhou: Scarlet Curiosity,58,,15,7,0
12904,PlayStation Vita,role-playing,The Caligula Effect,58,,11,7,0
12905,PlayStation 4,role-playing,Elex,58,,15,7,0
12906,PlayStation 4,role-playing,Omega Quintet,58,,15,7,0
12909,Xbox One,role-playing,Pixel Heroes: Byte & Magic,58,,12,7,0
12910,PC,role-playing,Dragon Age: Origins - Golems of Amgarrak,57,,14,7,0
12911,Switch,role-playing,Orangeblood,57,,19,7,0
12913,PC,role-playing,Sacred 3,57,,14,7,0
12914,PlayStation 3,role-playing,Faery: Legends of Avalon,57,,1,7,0
12917,PlayStation 3,role-playing,Of Orcs and Men,57,,1,7,0
12918,Switch,role-playing,Destiny Connect: Tick-Tock Travelers,57,,19,7,0
12919,Xbox One,role-playing,Bless Unleashed,57,,12,7,0
12921,PlayStation 3,role-playing,Rise of the Argonauts,57,,1,7,0
12922,3DS,role-playing,Fossil Fighters: Frontier,57,,9,7,0
12923,PC,role-playing,Nether,57,,14,7,0
12924,PC,role-playing,Legend: Hand of God,57,,14,7,0
12925,PlayStation 3,role-playing,Wizardry: Labyrinth of Lost Souls,57,,1,7,0
12926,Xbox 360,role-playing,Faery: Legends of Avalon,57,,5,7,0
12927,PC,role-playing,Fallout: New Vegas - Lonesome Road,57,,14,7,0
12929,PlayStation Vita,role-playing,Sumioni: Demon Arts,57,,11,7,0
12930,PC,role-playing,Pool of Radiance: Ruins of Myth Drannor,57,,14,7,0
12931,PC,role-playing,Orangeblood,57,,14,7,0
12934,Wii U,role-playing,Asdivine Hearts,57,,6,7,0
12937,PC,role-playing,Harbinger,57,,14,7,0
12938,PC,role-playing,Lionheart: Legacy of the Crusader,57,,14,7,0
12939,PlayStation 3,role-playing,Mugen Souls Z,57,,1,7,0
12940,PC,role-playing,Zenith,57,,14,7,0
12941,PC,role-playing,Secret of Mana,57,,14,7,0
12942,PC,role-playing,Age of Pirates: Caribbean Tales,56,,14,7,0
12943,Xbox 360,role-playing,Bound by Flame,56,,5,7,0
12944,PC,role-playing,Dragon Age: Origins - Witch Hunt,56,,14,7,0
12945,PlayStation Vita,role-playing,MeiQ: Labyrinth of Death,56,,11,7,0
12946,PlayStation 3,role-playing,Sacred 3,56,,1,7,0
12947,PlayStation Vita,role-playing,Sword Art Online: Hollow Realization,56,,11,7,0
12949,PC,role-playing,The Technomancer,56,,14,7,0
12950,PlayStation 4,role-playing,Earthlock: Festival of Magic,56,,15,7,0
12951,Xbox One,role-playing,Fall of Light: Darkest Edition,56,,12,7,0
12952,Switch,role-playing,Neverwinter Nights: Enhanced Edition,56,,19,7,0
12953,Xbox 360,role-playing,Dragon Age: Origins - Witch Hunt,56,,5,7,0
12958,Switch,role-playing,Wanderjahr TryAgainOrWalkAway,56,,19,7,0
12960,PC,role-playing,RF Online,56,,14,7,0
12961,Switch,role-playing,Valthirian Arc: Hero School Story,56,,19,7,0
12962,PC,role-playing,APB: Reloaded,56,,14,7,0
12964,Xbox One,role-playing,Valkyria Revolution,56,,12,7,0
12965,PC,role-playing,ICY,56,,14,7,0
12967,PC,role-playing,Bound by Flame,56,,14,7,0
12969,Xbox 360,role-playing,Dragon Age: Origins - Darkspawn Chronicles,56,,5,7,0
12970,PC,role-playing,Empyre: Lords of the Sea Gates,56,,14,7,0
12971,PC,role-playing,I of the Dragon,55,,14,7,0
12973,PlayStation 3,role-playing,Hyperdimension Neptunia Victory,55,,1,7,0
12974,PlayStation 4,role-playing,Akiba's Beat,55,,15,7,0
12976,PC,role-playing,Hard to be a God,55,,14,7,0
12979,PC,role-playing,Ray Gigant,55,,14,7,0
12980,3DS,role-playing,Adventure Labyrinth Story,55,,9,7,0
12981,3DS,role-playing,Unlucky Mage,55,,9,7,0
12982,PlayStation 4,role-playing,Sword & Fairy 6,55,,15,7,0
12983,PlayStation 3,role-playing,Rune Factory: Tides of Destiny,55,,1,7,0
12984,PlayStation Vita,role-playing,Criminal Girls: Invite Only,55,,11,7,0
